condition,subcondition,time (s),Time_min,Time_h,Mean Intensity,Protein Concentration_ng_ul,Protein Concentration_nM,Number of Protein Molecules,Rate of Change of Protein Molecules per Second,Translation Rate aa_s,Unnamed: 0,frame,x [m]_mean,y [m]_mean,u [m/s]_mean,v [m/s]_mean,data type [-]_mean,vorticity [1/s]_mean,velocity magnitude [m/s]_mean,divergence [1/s]_mean,dcev [1]_mean,shear [1/s]_mean,strain [1/s]_mean,vector direction [degrees]_mean,correlation length [m]_mean,distance [m]_mean,power [W]_mean,work [J]_mean,time (min),time (h)
ThTr_1p25nM-RT,Rep1,27864,464.4,7.74,35.93099308013916,1.146554278800386,16.665033122098627,19998039746.51836,1242793.8015290585,0.5478638815609941,1032,1032.0,0.0013900239153924,0.0015556251320657,-6.923038595896646e-10,6.294652794319619e-09,1.0,4.931399678450478e-07,8.531747266250902e-09,1.6551402635495426e-06,10.757015147102855,-1.8979544264425388e-08,1.3422551245334513e-06,49.66024403032343,0.0003461518001152,0.0002542347712723,1.2149901881351985e-21,4.7651408906066824e-18,464.4,7.739999999999999
ThTr_1p25nM-RT,Rep1,28080,468.0,7.8,36.880638122558594,1.1768573540396123,17.105484797087392,20526581756.504864,1340845.5188896493,0.5580180334405751,1040,1040.0,0.0013895458710737,0.0015562270418173,-1.8423203660806527e-09,1.5457197138142883e-09,1.0,-2.145084961084308e-07,6.738942957304468e-09,2.9899355981373376e-06,11.558402305804956,-8.51058034237928e-08,9.505260735604576e-07,31.316897172244413,0.0003453031951852,0.0002560301441475,7.617498232439258e-22,4.77616430079325e-18,468.0,7.8
ThTr_1p25nM-RT,Rep1,28296,471.6,7.86,37.11732721328735,1.1844100784832468,17.21526276865184,20658315322.38221,1415558.8545290737,0.5573122120781565,1048,1048.0,0.0013902232083395,0.0015548849137637,1.2411950106585455e-09,2.4726221067850316e-09,1.0,3.895071551790482e-07,7.054039963698418e-09,3.3389547741762686e-06,9.548963117375637,-1.054635201160862e-07,8.824570123126123e-08,26.92246440793338,0.0003431742009339,0.0002579159944168,8.450386344389405e-22,4.78687011304577e-18,471.6,7.86
ThTr_1p25nM-RT,Rep1,28512,475.2,7.92,38.0600368976593,1.214491847163352,17.652497778537096,21182997334.244514,1458750.2051512557,0.5671375902323842,1056,1056.0,0.0013909782731245,0.0015558461287532,-4.242542325407691e-09,8.517561674271458e-09,1.0,5.5163573376231015e-08,1.1054759302828845e-08,1.779305323694173e-06,10.878763482856064,-3.9618114108625617e-07,1.6030567472278303e-06,67.35832698929418,0.0003401510228397,0.0002596959943106,2.112443078225383e-21,4.796973912296701e-18,475.2,7.92
ThTr_1p25nM-RT,Rep1,28728,478.8,7.98,38.038410663604736,1.213801756267888,17.64246738761465,21170960865.13758,1490532.9389302402,0.5625535654535401,1064,1064.0,0.0013897620735982,0.0015542498723756,-5.727484380080296e-09,3.0848606971975447e-10,1.0,-4.59083965782026e-08,8.13992610569451e-09,3.5962271728262144e-06,11.402150277353837,1.591152787162337e-07,6.285754810845076e-07,35.7640850832435,0.00033647575674,0.0002613997890821,1.1704782914175453e-21,4.80600860567681e-18,478.8,7.98
ThTr_1p25nM-RT,Rep1,28944,482.4,8.04,39.202818155288696,1.2509578790858629,18.18252731229452,21819032774.75342,1524265.6463844816,0.5754474229455305,1072,1072.0,0.0013901348999882,0.0015535809118511,-5.721102046761378e-09,8.65334823194955e-09,1.0,2.515588541284409e-07,1.2536752232319633e-08,1.7450541165649932e-06,11.161525017195183,2.328225122798409e-07,2.6196388599176424e-06,65.52394184863688,0.0003322886941529,0.0002634846983521,2.846878622884044e-21,4.82025649787844e-18,482.4,8.04
ThTr_1p25nM-RT,Rep1,29160,486.0,8.1,39.56518530845642,1.2625209775238746,18.350595603544683,22020714724.253628,1555490.759234452,0.5764645369127852,1080,1080.0,0.0013901348999882,0.0015535809118511,-4.2378922035825e-09,6.2121921296267e-09,1.0,2.4019680261333337e-07,1.0721484553334776e-08,2.344528025981236e-06,7.40477461375,-1.452155553021227e-07,1.9761044925743656e-06,52.0653142972104,0.0003276194736594,0.000265439443991,2.1419060995571737e-21,4.832616161525628e-18,486.0,8.1
ThTr_1p25nM-RT,Rep1,29376,489.6,8.16,40.01296949386597,1.2768097246401977,18.55828088139821,22269937057.677868,1578978.6800896288,0.5787020680972853,1088,1088.0,0.0013901244032338,0.0015544031272579,-1.8940239567329276e-09,-5.471948912699415e-09,1.0,-4.941309552230449e-07,7.221616854862831e-09,4.469430577307845e-06,8.359264911052168,-1.3525951183022978e-07,7.23837266173546e-07,-42.45968768136406,0.0003214499987643,0.0002677505064193,1.0094202780717177e-21,4.852723216327342e-18,489.6,8.16
ThTr_1p25nM-RT,Rep1,29592,493.2,8.22,41.21123719215393,1.315046323154358,19.114045394685437,22936854473.622524,1605022.4248184687,0.5916818470027625,1096,1096.0,0.0013902706792575,0.0015533034268314,-3.2943625873345004e-11,-5.885232798764776e-09,1.0,2.146129330946656e-07,7.588542298418279e-09,4.02510088600205e-06,5.548603569397661,6.209618739256571e-07,1.0351410556812337e-06,-41.08724792160272,0.0003130702774973,0.000270156141008,1.1750681033481054e-21,4.875135268725426e-18,493.2,8.22
ThTr_1p25nM-RT,Rep1,29808,496.8,8.28,41.08770036697388,1.3111042758197995,19.056748195055228,22868097834.06628,1658199.1598505503,0.5856334954412125,1104,1104.0,0.0013898826174528,0.0015528433945466,2.5604848208137912e-09,-5.728881737143479e-09,1.0,7.724488055361554e-07,8.417520971504191e-09,3.759476954538358e-06,6.883587966948892,4.591929782776666e-07,1.202687219601824e-06,-36.10030273130563,0.0003034209957101,0.0002722704976969,1.5392428729677429e-21,4.8918599850961615e-18,496.8,8.28
ThTr_1p25nM-RT,Rep1,30024,500.4,8.34,42.23018550872803,1.3475608587153096,19.586640388303916,23503968465.964703,1751950.41139619,0.5975872855396269,1112,1112.0,0.0013910079424756,0.001553034749608,-3.2298124634543333e-10,1.2782497045315031e-09,1.0,3.297903976345981e-07,9.340629373918653e-09,2.417380981208431e-06,6.012335074417964,-2.574971511912337e-07,1.992023522707779e-06,21.84691962139867,0.0002935885222255,0.0002744296977265,2.024436365075428e-21,4.9104581679498425e-18,500.4,8.34
ThTr_1p25nM-RT,Rep1,30240,504.0,8.4,42.47644472122192,1.3554189647562185,19.700857045875267,23641028455.05032,1855735.8952282623,0.5967786576358679,1120,1120.0,0.0013902706792575,0.0015533034268314,-1.964016711341713e-09,1.4667296295874994e-08,1.0,-6.700110345796968e-07,1.8324078320481173e-08,-1.364252662188944e-06,8.591727153013842,-1.1320736916888124e-06,4.826597598178065e-06,68.08502841059868,0.0002821654816356,0.0002768881836085,8.434639138997967e-21,4.937242774454636e-18,504.0,8.4
ThTr_1p25nM-RT,Rep1,30456,507.6,8.46,43.75321102142334,1.396160445551338,20.29302973185084,24351635678.22101,1905300.0176301603,0.6103570681925072,1128,1128.0,0.0013896892932097,0.0015543148486184,-1.1360576279333375e-09,8.199770936749473e-09,1.0,-1.0543702656729653e-07,1.4037643794288408e-08,7.772462965476358e-08,11.111455844767193,-4.822708615554734e-07,4.041767961892159e-06,53.68201905727168,0.000267903266225,0.0002792678710561,5.4911387130310884e-21,4.96354242936842e-18,507.6,8.46
ThTr_1p25nM-RT,Rep1,30672,511.2,8.52,44.84861779212952,1.4311147624882192,20.80108666407296,24961303996.887543,1870253.733718257,0.6212320856799435,1136,1136.0,0.0013902706792575,0.0015533034268314,-1.295638063344367e-09,-1.7621103996070863e-09,1.0,1.631096585711241e-07,1.0836800470167712e-08,2.478412295578256e-06,10.04340467697345,8.955376978415265e-08,2.705079907392568e-06,12.180420155394216,0.0002562891506771,0.0002817567723841,3.5757875351778666e-21,4.99486456930369e-18,511.2,8.52
ThTr_1p25nM-RT,Rep1,30888,514.8,8.58,45.07656288146973,1.4383884667504878,20.90680910974546,25088170931.69456,1799400.9158949144,0.6200231649953873,1144,1144.0,0.0013902706792575,0.0015533034268314,8.147470987936793e-09,-8.248386388661931e-09,1.0,1.065656347795119e-06,1.5106342610242812e-08,2.7810018908870747e-06,8.133398475416815,-1.9135593595453745e-08,2.625589728704033e-06,-26.589382665873057,0.0002530092517272,0.0002844705030042,7.129775443462946e-21,5.034491918610515e-18,514.8,8.58
ThTr_1p25nM-RT,Rep1,31104,518.4,8.64,45.20408606529236,1.4424577183776828,20.965955208977935,25159146250.773537,1766885.391377421,0.6174593349171245,1152,1152.0,0.0013902706792575,0.0015533034268314,-7.062018298873708e-09,2.3241796986849152e-09,1.0,2.571650027625789e-07,1.6425939255796156e-08,9.63854490612203e-07,8.101642829865993,-4.780545344035475e-07,4.335164659474291e-06,50.42722783457661,0.0002541815212626,0.0002874846509404,8.352230502382007e-21,5.083362656929444e-18,518.4,8.639999999999999
ThTr_1p25nM-RT,Rep1,31320,522.0,8.7,46.57549214363098,1.4862191447202555,21.6020224523293,25922426942.79515,1782996.2391694686,0.6318043477034686,1160,1160.0,0.0013901348999882,0.0015535809118511,-1.2212238227876e-09,-8.674097953317591e-09,1.0,1.0138350609321986e-06,1.4643841869589556e-08,2.6182706457172566e-06,9.286250169128644,2.405648443299682e-07,3.071397323092495e-06,-14.58216283064872,0.0002543327364949,0.0002907070743176,6.630335866125685e-21,5.139108741774983e-18,522.0,8.7
ThTr_1p25nM-RT,Rep1,31536,525.6,8.76,47.31795620918274,1.5099110963820213,21.946382214854964,26335658657.82595,1797056.4461487876,0.637479586103122,1168,1168.0,0.0013902706792575,0.0015533034268314,-2.19523974398091e-09,-6.495726172615802e-10,1.0,3.635088645800937e-08,1.7020797497327827e-08,1.5403706993086616e-06,9.45755353194374,-8.481830065243237e-08,3.614532077190205e-06,33.282186794431354,0.0002525729954057,0.0002944164253238,9.082721036069872e-21,5.213052531586779e-18,525.6,8.76
ThTr_1p25nM-RT,Rep1,31752,529.2,8.82,47.80639433860779,1.5254971066537806,22.172923061828207,26607507674.193848,1773872.4528395871,0.6396785890795326,1176,1176.0,0.0013910079424756,0.001553034749608,-5.978718093800821e-09,-6.901323832990272e-09,1.0,1.867979446311245e-07,1.7502384230309225e-08,2.631559887593175e-06,9.781254251605818,-1.0231924660094817e-07,3.233712652590318e-06,14.34926616560348,0.0002499265445476,0.0002983913530205,9.808433536454466e-21,5.299215185915986e-18,529.2,8.82
ThTr_1p25nM-RT,Rep1,31968,532.8,8.88,48.34827923774719,1.5427885978279845,22.42425287540675,26909103450.4881,1725967.7722414606,0.6425581939403167,1184,1184.0,0.0013891541611867,0.0015533637709066,-7.733900235747477e-09,-1.709475528196575e-08,1.0,-1.1667629477846763e-07,2.168680763900569e-08,3.279334615272384e-06,9.658640063368,1.2281635472410482e-07,3.334570293524585e-06,-53.70522392037905,0.0002480918404119,0.0003026989120829,1.528256630260765e-20,5.4023589993547424e-18,532.8,8.879999999999999
ThTr_1p25nM-RT,Rep1,32184,536.4,8.94,49.47555208206177,1.5787597578830832,22.94708950411457,27536507404.937496,1682407.0528691453,0.6531268537241371,1192,1192.0,0.001389774948279,0.0015533547628128,6.029119582425415e-09,5.382483209737665e-09,1.0,1.1397630852789537e-06,2.2267190412911043e-08,1.4178319266729486e-07,10.72085609195064,1.1519659884288221e-07,3.6651121713559305e-06,32.55131889120096,0.0002478380675334,0.0003070404458074,1.6144507953035334e-20,5.507938444223884e-18,536.4,8.94
ThTr_1p25nM-RT,Rep1,32400,540.0,9.0,49.59944415092468,1.5827131410068782,23.004551468123225,27605461761.747875,1657463.4198429557,0.6503972707979426,1200,1200.0,0.0013900357707417,0.001554209925548,6.678625464419708e-09,-1.3379034073768213e-08,1.0,1.7562863907217254e-06,2.1610154565219612e-08,2.2139324757171987e-06,10.481441418059235,4.638645558006018e-07,2.6382463764511984e-06,-22.874345595268192,0.0002485449010529,0.0003115696227679,1.5119451148454446e-20,5.622482882376647e-18,540.0,9.0
ThTr_1p25nM-RT,Rep1,32616,543.6,9.06,50.17542552947998,1.6010926473182954,23.27169545520779,27926034546.24934,1641144.6630103132,0.6535928263150325,1208,1208.0,0.0013907848705538,0.0015531557128937,7.074882984497313e-09,-1.5422460261348355e-08,1.0,7.320033489372816e-07,2.1845560406219768e-08,2.2775859314606647e-06,11.73087553950386,6.087640967973414e-07,2.870366809553191e-06,-28.5245224564117,0.000250384450974,0.0003159722419214,1.5224451856605336e-20,5.7295402424042296e-18,543.6,9.06
ThTr_1p25nM-RT,Rep1,32832,547.2,9.12,51.4664568901062,1.6422893247185,23.87048437090843,28644581245.090115,1609019.0571480903,0.6659994076968782,1216,1216.0,0.0013900077478753,0.0015533114419518,8.123738737705066e-09,-1.9632732101044953e-09,1.0,2.064882213196947e-06,2.2505993215369043e-08,2.897763031201521e-07,13.061186109770247,1.6512475537886965e-06,3.692319036550427e-06,11.891347729935678,0.0002531190737938,0.0003204569372167,1.5811629070913663e-20,5.838341355220403e-18,547.2,9.12
ThTr_1p25nM-RT,Rep1,33048,550.8,9.18,51.65893054008484,1.648431139013673,23.95975492752432,28751705913.02918,1553537.1943701345,0.6641208880774201,1224,1224.0,0.001389705739816,0.0015543309903127,-5.999539704803365e-09,-3.808430035154417e-09,1.0,1.594737632523572e-06,2.1778679059714932e-08,9.29348401579834e-07,11.285344063315687,7.854752451661645e-07,4.320349930881424e-06,24.02216786190542,0.0002546400917581,0.0003251699358746,1.46298374724195e-20,5.956485069914964e-18,550.8,9.18
ThTr_1p25nM-RT,Rep1,33264,554.4,9.24,52.16584634780884,1.6646067700918676,24.19486584435853,29033839013.23025,1497924.6970984198,0.6662829451648036,1232,1232.0,0.0013904152773439,0.0015544185606045,-1.4490174613154714e-09,-3.519241514986736e-09,1.0,1.797654379739106e-06,2.042037299819932e-08,1.7693155343674924e-06,10.81484483483123,1.2253388519326832e-06,3.597146435971169e-06,10.594415283176549,0.0002526184533039,0.0003297047107531,1.306854366835128e-20,6.066034760849127e-18,554.4,9.24
ThTr_1p25nM-RT,Rep1,33480,558.0,9.3,52.68966555595398,1.681321786931984,24.43781667052302,29325380004.627632,1464045.6219781167,0.6686316088134567,1240,1240.0,0.0013897511357879,0.0015539615152504,1.3173100315712604e-09,-5.925339456895639e-09,1.0,2.0087774198163327e-06,1.98883177484564e-08,2.6120033853533195e-06,15.176750851289508,2.78042038322309e-06,2.056210945560398e-06,-4.293308104525665,0.0002447600853831,0.0003340614088881,1.320519757447409e-20,6.1712716146827546e-18,558.0,9.3
ThTr_1p25nM-RT,Rep1,33696,561.6,9.36,53.536784648895264,1.7083532697106278,24.830716129514933,29796859355.41793,1443196.8072933422,0.6750265362191705,1248,1248.0,0.0013899195448806,0.0015555555517366,8.03780410663627e-10,2.907240634755564e-12,1.0,2.1894788715486013e-06,2.2254058274916293e-08,9.742797119467947e-07,10.959866819908,2.866846930830399e-06,3.4624993252278903e-06,18.954865022079176,0.0002300775641551,0.0003387897853453,1.871112482128981e-20,6.308117471902411e-18,561.6,9.36
ThTr_1p25nM-RT,Rep1,33912,565.2,9.42,53.81817889213562,1.7173325309544634,24.96122864759394,29953474377.11273,1411746.0698534227,0.6742524067031312,1256,1256.0,0.0013897511357879,0.0015539615152504,2.91404766185603e-09,-8.202509896543131e-09,1.0,1.818575979721372e-06,2.2200906637263356e-08,1.9595816845250693e-06,7.295226977348546,2.107299136192668e-06,2.47047583250373e-06,-5.720403480855688,0.0002112175883292,0.0003435098050274,2.2095877701605067e-20,6.4670249387392704e-18,565.2,9.42
ThTr_1p25nM-RT,Rep1,34128,568.8,9.48,54.60994100570679,1.7425975782378025,25.32845317206109,30394143806.4733,1356323.300299901,0.6798416694060909,1264,1264.0,0.0013897511357879,0.0015539615152504,-1.1206202418650022e-09,-8.926387379853342e-09,1.0,1.6810947920625797e-06,2.067238443170007e-08,1.6826995203690645e-06,6.222092733744753,2.244858385565292e-06,2.4625861418168514e-06,-11.67357868090986,0.0001944417819478,0.0003482436594604,2.260642854152772e-20,6.657407553719499e-18,568.8,9.48
ThTr_1p25nM-RT,Rep1,34344,572.4,9.54,54.835713148117065,1.7498019439879249,25.43316779052216,30519801348.626595,1273350.1434203384,0.6783589063997888,1272,1272.0,0.0013907848704797,0.0015554113454252,-2.020460311162342e-09,-1.2280870515686368e-08,1.0,1.886104647028986e-06,2.1462485978004e-08,1.2853893242515542e-06,8.4318203322962,3.459451489894029e-06,2.5855259862011416e-06,-36.55169414601009,0.0001876627122469,0.0003529526239536,2.6159778772776752e-20,6.869634181883412e-18,572.4,9.54
ThTr_1p25nM-RT,Rep1,34560,576.0,9.6,55.59480905532837,1.774024615999572,25.785241511621685,30942289813.946026,1164362.8073443442,0.6834510578780134,1280,1280.0,0.001390397048769,0.0015561713333554,8.07701527389835e-10,-3.171939490814044e-09,1.0,9.137690619617393e-07,2.024395999310749e-08,6.186473977133634e-07,10.92034351885279,1.9343796875881964e-06,3.323683729466548e-06,8.761875722892134,0.0001918500012953,0.0003576578948077,2.2268826081558718e-20,7.082051844464539e-18,576.0,9.6
ThTr_1p25nM-RT,Rep1,34776,579.6,9.66,56.02457332611084,1.787738349500958,25.984569033444156,31181482840.132988,1046565.1821915014,0.6844564831087551,1288,1288.0,0.0013914340182977,0.0015558522590458,-4.903900466285792e-10,-1.111283632870869e-08,1.0,1.1104532107924e-09,2.1438319950774584e-08,1.0079743688179764e-06,10.266912080402216,1.333885708313363e-06,1.928473205835416e-06,-32.12045672839968,0.0001990412243804,0.0003626007978976,2.320200002369253e-20,7.302112678425368e-18,579.6,9.66
ThTr_1p25nM-RT,Rep1,34992,583.2,9.72,56.02388024330139,1.7877162333000791,25.98424757703604,31181097092.443245,953189.7934797162,0.6802230279122304,1296,1296.0,0.001389762073524,0.0015565083655698,1.637819835078381e-09,-1.8237883172011745e-08,1.0,-4.9486419229043554e-08,2.385495426824252e-08,1.548137538747374e-06,6.6678300946318965,1.6449980337503809e-06,2.7805225726087304e-06,-56.51782363879993,0.0002033065420494,0.0003670591841143,2.7534960950011833e-20,7.470273894831606e-18,583.2,9.72
ThTr_1p25nM-RT,Rep1,35208,586.8,9.78,56.36143279075623,1.7984875002322545,26.140806689422284,31368968027.306763,905417.1207581403,0.6801231856419422,1304,1304.0,0.00138963215065,0.0015570753037958,1.406086959851478e-09,-2.7463809911675318e-09,1.0,-3.4337397195773724e-06,1.918825617960349e-08,1.821082182053508e-06,7.763012285038769,-3.891302383588559e-08,2.638482435545876e-06,7.163537516973349,0.0002048241862632,0.0003714305871074,1.755248196369111e-20,7.627970821347087e-18,586.8,9.78
ThTr_1p25nM-RT,Rep1,35424,590.4,9.84,57.13089323043823,1.823040903404756,26.49768754948773,31797225059.38528,888294.0904410544,0.685204688488791,1312,1312.0,0.0013899358038665,0.0015575507471062,6.398817989285958e-10,-7.219311814088704e-09,1.0,-6.208644001791469e-08,1.7952475177433507e-08,9.422505713342412e-07,11.149591738728155,1.0655887670679122e-06,2.860428249823089e-06,-20.23263817458894,0.000206303467321,0.0003754940551895,1.5144872138499022e-20,7.762300063405813e-18,590.4,9.84
ThTr_1p25nM-RT,Rep1,35640,594.0,9.9,56.85105776786804,1.8141113826911388,26.36789800423167,31641477605.078003,861592.2650290683,0.6777160409240413,1320,1320.0,0.0013906807644373,0.0015576669780301,-3.682760929293043e-09,-4.968505840929573e-12,1.0,5.739631103862711e-07,1.96025702649223e-08,1.4696033905725082e-07,9.517451461610513,1.757150083039695e-06,3.516901628689209e-06,18.21727927500748,0.0002083483377854,0.0003794864428383,1.7704185615227916e-20,7.88934296878398e-18,594.0,9.9
ThTr_1p25nM-RT,Rep1,35856,597.6,9.96,57.7877049446106,1.8439996973788315,26.80232118283184,32162785419.39822,793932.3233077556,0.6847318327465549,1328,1328.0,0.0013906807644373,0.0015576669780301,-6.948950302945346e-09,-3.82640801163281e-09,1.0,-2.3019004545614834e-06,1.971576912687835e-08,3.054042236276196e-07,10.004020726443002,5.495492682020415e-08,4.003920652949179e-06,-0.5736183037998736,0.000208180972986,0.0003837860170353,1.793805599933123e-20,8.03533186189099e-18,597.6,9.96
ThTr_1p25nM-RT,Rep1,36072,601.2,10.02,58.1285400390625,1.8548757100467128,26.960402762306863,32352483314.76825,690476.5897948127,0.684646045372534,1336,1336.0,0.0013892844697173,0.0015571100719038,-2.811804473636279e-09,-4.2801588942724735e-09,1.0,-1.7481755549160402e-06,1.8628583779239723e-08,3.817457893798234e-07,9.70542800983826,4.1409465084416114e-07,3.5309747113808383e-06,-2.0254204918970125,0.0002045217729293,0.0003879110328939,1.6592452256059405e-20,8.172596869429922e-18,601.2,10.02
ThTr_1p25nM-RT,Rep1,36288,604.8,10.08,57.72036290168762,1.8418508197431844,26.771087496267207,32125304995.520657,587621.1205910079,0.6757918205568485,1344,1344.0,0.0013906751936333,0.0015572839124806,6.402115271307316e-09,-3.774114493420248e-09,1.0,7.232812817123491e-07,2.1100737818661804e-08,1.280377505587538e-06,11.028761610503809,1.2161925493427932e-06,3.367995449146765e-06,-8.985111666368084,0.0001998894492884,0.0003922304428269,2.228668810748812e-20,8.329919462857906e-18,604.8,10.08
ThTr_1p25nM-RT,Rep1,36504,608.4,10.14,58.076164960861206,1.853204426709782,26.936110853339866,32323333024.007828,514681.3344967616,0.6759341447054182,1352,1352.0,0.0013915033784724,0.0015587307053161,-4.182421650145057e-09,-3.102055131475994e-09,1.0,-6.379607621292835e-07,1.922484489727351e-08,-7.694075445256378e-08,9.007168956362026,9.695462789179177e-07,4.701029513706386e-06,0.9966706636910116,0.0001958166434952,0.0003966910895294,1.9277756083721604e-20,8.505113158368319e-18,608.4,10.14
ThTr_1p25nM-RT,Rep1,36720,612.0,10.2,58.8258011341095,1.8771252395875215,27.283797087027928,32740556504.43352,477082.61560603016,0.6806315693016997,1360,1360.0,0.0013910377248956,0.0015595534450488,-2.70927703919884e-09,5.749694591123619e-09,1.0,1.1914116220464256e-06,2.2213069308501824e-08,-1.929486489096874e-06,9.719384657894803,9.7341669352142e-07,4.215989492941193e-06,38.73586529881883,0.0001908364806088,0.000401148377328,2.7097195304816256e-20,8.688468883893844e-18,612.0,10.2
ThTr_1p25nM-RT,Rep1,36936,615.6,10.26,58.29720234870911,1.8602577069307504,27.038629461202767,32446355353.44332,487570.5423990823,0.670570992892251,1368,1368.0,0.0013923788304109,0.0015597872153746,-4.7825611771911246e-09,1.7125344524828743e-09,1.0,7.262815172338693e-07,2.225737195678553e-08,-2.062371793616908e-06,12.06961734785698,1.3153348880023792e-06,4.152165679938028e-06,26.10498647501606,0.0001834243216302,0.0004058905675691,2.94485502779037e-20,8.91017542890792e-18,615.6,10.26
ThTr_1p25nM-RT,Rep1,37152,619.2,10.32,58.51691794395447,1.8672688088862648,27.14053501288175,32568642015.458107,588157.0382968346,0.6691849372961358,1376,1376.0,0.0013916383603417,0.0015600524626172,4.916253930015802e-09,-5.3985236342268515e-09,1.0,1.8218031759164287e-06,2.2529969537229827e-08,-5.699722004185783e-07,16.873973036925175,1.3979103073848448e-06,3.0495460403348583e-06,-14.438206237117027,0.0001729553059505,0.0004106447532542,3.3937779595627155e-20,9.156005350855944e-18,619.2,10.32
ThTr_1p25nM-RT,Rep1,37368,622.8,10.38,59.183552503585815,1.8885410488445864,27.449724547159683,32939669456.59162,814602.5975182947,0.6728962172106195,1384,1384.0,0.0013911019488692,0.0015595379486867,7.479754106116484e-10,-3.929054156531308e-09,1.0,1.8750090992745896e-06,2.3174093427108293e-08,4.066579856339472e-07,11.821727194669156,2.557371797077877e-06,2.1823563867134025e-06,-5.104036201117769,0.0001612180497556,0.0004156155846925,4.1324554108932054e-20,9.463066458739977e-18,622.8,10.38
ThTr_1p25nM-RT,Rep1,37584,626.4,10.44,58.704349517822266,1.8732497310534055,27.227467021125086,32672960425.3501,1128329.509647951,0.6636119403041025,1392,1392.0,0.001390642006843,0.0015601831060028,-3.2545616645883735e-10,1.0873094146831779e-09,1.0,1.867687688932976e-06,2.321006448663541e-08,1.1522102204845886e-06,12.36297409369823,3.738922897308485e-06,1.6078472076375049e-06,14.164739447050602,0.0001518315339283,0.0004206746135421,4.673677384738028e-20,9.82565826030256e-18,626.4,10.44
ThTr_1p25nM-RT,Rep1,37800,630.0,10.5,59.52406978607178,1.899406920165454,27.607658723335085,33129190468.002106,1374510.4072137154,0.6690332902783251,1400,1400.0,0.0013914279754895,0.0015603085611631,3.7047378389627644e-09,3.797186941858385e-09,1.0,3.408846237037312e-06,2.5615216291513378e-08,-5.810455680075671e-08,8.192975401583142,3.796207746638768e-06,1.240327122495012e-06,19.93671313383259,0.0001460059633042,0.0004260837267918,6.155805118371013e-20,1.0282989583551497e-17,630.0,10.5
ThTr_1p25nM-RT,Rep1,38016,633.6,10.56,61.57252407073975,1.9647728848571244,28.557745419434944,34269294503.32194,1347886.2741088502,0.6881251787781189,1408,1408.0,0.0013920265808901,0.0015608061643353,7.233416434132362e-09,-3.3202415877549797e-09,1.0,4.118718543469613e-06,2.9918226275302995e-08,7.683947568205485e-08,10.999424762407768,2.421209559823185e-06,4.184549299937713e-06,-4.810342927916334,0.0001436066087567,0.0004339089969501,8.680661623597618e-20,1.1569856435331154e-17,633.6,10.56
ThTr_1p25nM-RT,Rep1,38232,637.2,10.62,61.871413469314575,1.9743104147010595,28.69637230670144,34435646768.04173,965567.7857827664,0.6875589364419106,1416,1416.0,0.0013966106994087,0.0015636484239817,-1.074120628005575e-09,-5.345272767026661e-09,1.0,3.387030127934322e-06,3.18086434503611e-08,-5.312496638575528e-07,9.97684937504098,2.1444295297523893e-06,4.343554809949543e-06,-20.40063921899348,0.0001451699659485,0.0004408245291017,9.602111437182436e-20,1.2360417966417696e-17,637.2,10.62
ThTr_1p25nM-RT,Rep1,38448,640.8,10.68,61.75486660003662,1.970591416137524,28.64231709502216,34370780514.02658,371507.5390919288,0.6824083706202684,1424,1424.0,0.0013924744205182,0.0015620946726645,3.916130476198686e-09,1.283371754497758e-09,1.0,-5.477126964627911e-06,3.1552250416831495e-08,-6.406809006557088e-06,10.094181255355064,-6.516115191585062e-06,3.0316967003592555e-06,-0.0517251911203796,0.0001498692618274,0.0004478116807866,8.86473054910203e-20,1.3128847558756297e-17,640.8,10.68
ThTr_1p25nM-RT,Rep1,38664,644.4,10.74,60.95344305038452,1.9450180734265228,28.27061153236225,33924733838.8347,-171630.39641608568,0.6697895558768736,1432,1432.0,0.0013961602032292,0.0015622843774143,4.911307402875951e-09,1.8331079648257432e-08,1.0,2.865772910942111e-06,3.784443836971362e-08,-1.5763234088962727e-06,13.181627730293204,1.288122661760486e-07,6.005667618833037e-06,51.81862316498863,0.0001537115057023,0.0004552039977919,1.212331448299362e-19,1.3939591729890424e-17,644.4,10.74
ThTr_1p25nM-RT,Rep1,38880,648.0,10.8,60.986241817474365,1.94606467869742,28.285823818276448,33942988581.931744,-483986.0937833336,0.6664269111835938,1440,1440.0,0.0013986860469561,0.001562929825401,5.4357419570699554e-11,9.625414296384924e-09,1.0,2.586818024432225e-06,3.5228877813878206e-08,-6.552216905221032e-07,9.981951099089924,4.355796826952737e-07,4.182791036306123e-06,32.5444199849612,0.0001534110871776,0.0004624634167692,1.0546639926400874e-19,1.4705519918515893e-17,648.0,10.8
ThTr_1p25nM-RT,Rep1,39096,651.6,10.86,60.368967056274414,1.9263675048099411,27.99952768619101,33599433223.429207,-553736.4875319822,0.6560369937579607,1448,1448.0,0.0013977811047065,0.0015780750528033,-1.2298929398089e-09,1.7290922248794952e-08,1.0,5.22149572596667e-06,3.5955528450422055e-08,-1.1922595143407226e-05,10.098752916932748,4.760164728574874e-06,1.0283295006979296e-05,53.32550745689876,0.000150726878627,0.0004695489290738,1.138098725066794e-19,1.545279841664835e-17,651.6,10.86
