time (s),A-160.0nM,A-20.0nM,A-40.0nM,A-80.0nM,AcSu2-1.25nM,AcSu2-10.0nM,AcSu2-160.0nM,AcSu2-2.5nM,AcSu2-20.0nM,AcSu2-40.0nM,AcSu2-5.0nM,AcSu2-80.0nM,AdPa-1.25nM,AdPa-10.0nM,AdPa-160.0nM,AdPa-2.5nM,AdPa-20.0nM,AdPa-40.0nM,AdPa-5.0nM,AdPa-80.0nM,B-1.25nM,B-10.0nM,B-160.0nM,B-2.5nM,B-20.0nM,B-40.0nM,B-5.0nM,B-80.0nM,C-1.25nM,C-10.0nM,C-160.0nM,C-2.5nM,C-20.0nM,C-40.0nM,C-5.0nM,C-80.0nM,D-1.25nM,D-10.0nM,D-160.0nM,D-2.5nM,D-20.0nM,D-40.0nM,D-5.0nM,D-80.0nM,DiPu-1.25nM,DiPu-10.0nM,DiPu-160.0nM,DiPu-2.5nM,DiPu-20.0nM,DiPu-40.0nM,DiPu-5.0nM,DiPu-80.0nM,F-1.25nM,F-10.0nM,F-160.0nM,F-2.5nM,F-20.0nM,F-40.0nM,F-5.0nM,F-80.0nM,G-1.25nM,G-10.0nM,G-160.0nM,G-2.5nM,G-20.0nM,G-40.0nM,G-5.0nM,G-80.0nM,H-1.25nM,H-10.0nM,H-160.0nM,H-2.5nM,H-20.0nM,H-40.0nM,H-5.0nM,H-80.0nM,HeAl-1.25nM,HeAl-10.0nM,HeAl-160.0nM,HeAl-2.5nM,HeAl-20.0nM,HeAl-40.0nM,HeAl-5.0nM,HeAl-80.0nM,NaGr-1.25nM,NaGr-10.0nM,NaGr-160.0nM,NaGr-2.5nM,NaGr-20.0nM,NaGr-40.0nM,NaGr-5.0nM,NaGr-80.0nM,ThTr-1.25nM,ThTr-10.0nM,ThTr-160.0nM,ThTr-2.5nM,ThTr-20.0nM,ThTr-40.0nM,ThTr-5.0nM,ThTr-8.0nM,ThTr-80.0nM,ThTr-85.0nM,Unc-10.0nM,Unc-20.0nM,Unc-40.0nM,Unc-80.0nM
4482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028625210192934863,0.0034775533259855033,0.005537650224493127,0.001863653741654558,0.005573996068789078,0.006132872152999454,0.0024990378870945163,0.0069055203212486605,,,,,,,,,,,,,,
4488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002889874020949366,0.0034721260716885556,0.005542881302714846,0.0017717968788937624,0.005644849686069805,0.006167695656357012,0.002434712931759383,0.006929625289262231,,,,,,,,,,,,,,
4494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002933585042408153,0.003445960707586676,0.005523377776505474,0.0018411630607125925,0.00568218626211331,0.006169249740603298,0.0024809873773580225,0.006930837129568229,,,,,,,,,,,,,,
4500.0,,,,,0.005404315439416295,0.02402905225084648,,0.0084770421030524,0.02426475129846293,0.02628990039606253,0.014320465274638436,0.030256927016256922,,,,,,,,,0.004731275217282101,0.0070068555411518865,0.0066826017861487935,0.004523034374238493,0.006971228968591157,0.006280741967679817,0.005809729170528942,0.006169022550951387,0.0032605676272933833,0.0036742326725088034,0.0035835735419171596,0.0030308150377340434,0.004086228944055158,0.004775010806358494,0.003312244151462021,0.004700358938098617,,,,,,,,,0.005863640374924632,,,,,,,,0.003403454958852941,0.007487282357476322,0.005778730918205528,0.003584222516211902,0.0097493002618316,0.008764577607595659,0.005043472839622331,0.009354319984401232,0.002787747042676801,0.00407833568473569,0.003183756241121701,0.0034806094403180055,0.004515720521504515,0.004066576066190248,0.0029695572643215237,0.0040687348543708415,,,,,,,,,0.0010003784293653433,0.0038525603735471534,0.0054959244368073985,0.0017999512470466515,0.008583568387582341,0.008562358384924414,0.002116969717043351,0.007262284088410931,0.0029370916441446527,0.0034255439227605135,0.005649576520021283,0.0018625474691311408,0.0056706820494934595,0.006249692999036896,0.0025282216627494076,0.006955344179481805,,,,,,,,0.003353971398610183,,0.005851477093394888,0.005110971031150139,0.0059254836360161075,0.008844944001007842,
4506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029894091155646526,0.0034429565257923776,0.0056322039305844295,0.0017982529192633375,0.00568018071748807,0.006221406914399523,0.002521497676081673,0.00698612071513743,,,,,,,,,,,,,,
4512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002957943956884886,0.0034713506106497124,0.005583613804593763,0.0017752935076369768,0.0058035187930153866,0.006240333952948271,0.0024801459972660033,0.006977374643270229,,,,,,,,,,,,,,
4518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029121697420347948,0.003530146635805142,0.0056705472924622425,0.001768127790339839,0.005722067289285052,0.00618615530206193,0.0025117500481205454,0.006989035383235904,,,,,,,,,,,,,,
4524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029584659579480464,0.0035201208586288575,0.005698809295969485,0.001842835969525216,0.005673201568138484,0.0062385931791325636,0.00253917091477951,0.007017460968157398,,,,,,,,,,,,,,
4530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029903993608247303,0.0035311138945319158,0.005664656172355673,0.0018641013101336912,0.005744626200095711,0.006270098351407343,0.0025401537411055596,0.007014458489069269,,,,,,,,,,,,,,
4536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002987765760866278,0.003508746416543581,0.005697625550315306,0.0018558964555850032,0.0057219558836527455,0.006266818209591534,0.00252190620394075,0.007041493692780588,,,,,,,,,,,,,,
4542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029145565712203818,0.0035209294008161575,0.005634915003673646,0.0018602664509718707,0.005721885342968534,0.006259838330510731,0.0024840501808933396,0.006995379909671334,,,,,,,,,,,,,,
4548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029451282956480572,0.0035239839340643615,0.005682083978121204,0.0018257395833536096,0.005813183109996025,0.006299125478094538,0.002488222783986286,0.007045165943503116,,,,,,,,,,,,,,
4554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029953854926016224,0.0035102806764251695,0.005764133496583031,0.0017686653590022743,0.005805571648547793,0.006323639946942143,0.0025499344502151453,0.007100384826237833,,,,,,,,,,,,,,
4560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037431647858759973,0.007093609758384978,0.009363877639002465,0.004730910108430378,0.011131103238315617,0.007213089380107824,0.004774748467986354,,,,,,,,,,,,,,,,,,,,,,,,,,0.001030962802467429,0.00378285912347832,0.004264626577668369,0.0018653661775747132,0.007124761011020008,0.008533309731166344,,0.006958577375256051,0.0010967766527268925,0.0038185111150097466,0.005610232696646369,0.0018791627191876816,0.008810170362616712,0.008796959187060825,0.0021718642342525678,0.007418287730468293,0.002960303664393609,0.003594517929072492,0.005830062279509009,0.0017563338744272473,0.0058290651018023795,0.0063014159827596145,0.002558484832494597,0.007140476502487252,,,,,,,,,,,,,,
4566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00298036762417685,0.003583912745310723,0.005786747380478625,0.0018627408479033746,0.005815974575140868,0.006312665762428828,0.0025393151583165334,0.007138792404462651,,,,,,,,,,,,,,
4572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029157135600633103,0.0035790104110018,0.005764649051687119,0.0018558347932972523,0.005838878162329207,0.0063876756854720105,0.0025272077012248105,0.007117130941425771,,,,,,,,,,,,,,
4578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029953357492570657,0.003597027109858621,0.005786609218035069,0.0018566739841956242,0.005892115703190684,0.00636395856959973,0.002575759151461032,0.007165779810779328,,,,,,,,,,,,,,
4584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029854829183789673,0.003627803767136116,0.005767820220308008,0.001828692562340922,0.005882241466863584,0.006416265946404576,0.002520537471423319,0.007183771090665457,,,,,,,,,,,,,,
4590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002999646393171702,0.003553084033873154,0.00584246418314638,0.0017823281165589785,0.005877650241296407,0.006456160108738207,0.0025484410552816497,0.00721764715966094,,,,,,,,,,,,0.006065888057113304,0.009108902984559762,0.00708182824790306
4596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003010117549633469,0.003663671759107473,0.005865034404790886,0.00179122852657836,0.005898029201721209,0.006396912501581958,0.0026325552265972123,0.007201763465148413,,,,,,,,,,,,,,
4602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030073444493908938,0.003587217454744135,0.005846475272396854,0.001833800072743402,0.005815384587452752,0.006403750326319385,0.0025242375735539213,0.007257304402593114,,,,,,,,,,,,,,
4608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029515315654463706,0.0036605693068427537,0.0059604398288331,0.0018444697160959148,0.005951332418392122,0.006493224981525629,0.002587757756979706,0.007288615587986313,,,,,,,,,,,,,,
4614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002994613558596989,0.003672195019710064,0.0058979350663943475,0.0017942288164728435,0.005932382393310067,0.006478163694093505,0.0026221459756669333,0.0072589837573648125,,,,,,,,,,,,,,
4620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010602667405292174,0.003958437683782353,0.005600140149063823,0.0019015081836176683,0.008818418514550877,0.00894578616585281,0.002176684717043432,0.0074970629449640416,0.0030461651771058226,0.0036762778658634447,0.005933599706600183,0.0017682069661767734,0.005957351971192701,0.006507956673691868,0.002622251908315117,0.0072506961999449825,,,,,,,,,,,,,,
4626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030270037732148753,0.0037148265254566847,0.0058813649380513285,0.001787606870553475,0.0060397415444011756,0.006526775468776916,0.0025444444390336236,0.007284720769242914,,,,,,,,,,,,,,
4632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029827891155951958,0.0036653631544442335,0.00588405460569154,0.0018596214901988172,0.005980263950290025,0.006567550173444489,0.002629723504613619,0.007335725575827243,,,,,,,,,,,,,,
4638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002995252073410967,0.0037369227866764173,0.005955141980205119,0.001895211089711279,0.0059966144295370335,0.006553116941345582,0.0026291661115864836,0.007339232907294959,,,,,,,,,,,,,,
4640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038189089401443215,0.007184843187443592,0.009525172075619384,0.00480745392648954,0.011393520907917528,0.007402078089345963,0.0049720806807042155,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010303338957811268,0.003906414172420519,0.004427793504585484,0.0017809913705931811,0.007222842237809337,0.008795499359763263,,0.00712679294759089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030202415972801692,0.00373577808164229,0.005978915042137293,0.0017706490116910333,0.006009896875508349,0.006547421510826767,0.0026646393189699957,0.0072712582012831265,,,,,,,,,,,,,,
4650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029593219326643845,0.003707242185685317,0.0059889143057460644,0.00178447279660273,0.005933099110986024,0.006526171129708218,0.0026585618741596143,0.007284300322440646,,,,,,,,,,,,,,
4656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030354007903171023,0.003795174553966599,0.005959605016322025,0.0018476918442800548,0.006009974591882849,0.00661538746006401,0.002578929225485098,0.007316747212849636,,,,,,,,,,,,,,
4662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030712858093501633,0.0037819211756220544,0.0059473844508918265,0.001826116124661053,0.00607444889887352,0.006623967761323314,0.002649030246638415,0.007326618408630003,,,,,,,,,,,,,,
4668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029910923622361698,0.0037684134859487435,0.006003035456128272,0.0018337956943561065,0.006024190120835654,0.006584880681714554,0.002643323991773227,0.007347575316177857,,,,,,,,,,,,,,
4674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030738950849347516,0.0038009224035110943,0.006065756948738171,0.0018308428369906635,0.006013162544321707,0.006639461171257165,0.0026745339877711433,0.007324021295232349,,,,,,,,,,,,,,
4680.0,,,,,,,,,,,,,0.003966499146147103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011128041042889657,0.004133521607943821,0.005743889049945707,0.001979220301353609,0.009105095368696676,0.009072858032768534,0.002349383393103616,0.007677208771326993,0.0030940615719538367,0.0038962662868874294,0.006002640793162298,0.0018572321069539773,0.006080588857324736,0.00663953815790045,0.0026848571304179383,0.007437692134854161,,,,,,,,,,,0.005400869648614463,0.006281294009344702,0.00936033929395807,
4686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030558650076723043,0.0038115566548996348,0.00606383471509342,0.0018705929990310078,0.0060341744249545,0.006682368637025292,0.002654573893064311,0.007384848040739967,,,,,,,,,,,,,,
4692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029998634882084543,0.0038125595488341228,0.006074794913091762,0.0018257904212949884,0.006111451014776369,0.006696081746035903,0.0026849976036770118,0.007473719329852469,,,,,,,,,,,,,,
4698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003064258376118453,0.0038682145675922536,0.006116461714170865,0.001872582976056972,0.006142077225801505,0.006726025779995969,0.0027078755286509223,0.007436983322599711,,,,,,,,,,,,,,
4704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003116061508653059,0.003812633008443195,0.006052023407253515,0.0018488044411406777,0.006201743212188245,0.006710492964576459,0.0026884932594452714,0.007452505800160328,,,,,,,,,,,,,,
4710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031032791718084286,0.003826845618471141,0.006126682329581814,0.0018502988090491265,0.006144493973966944,0.0067144224455526185,0.00269387514878496,0.007515147022336472,,,,,,,,,,,,,,
4716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003111047038980616,0.003822925624000789,0.006136571647020713,0.0017973913499410093,0.006171360731389245,0.006719107441581047,0.0026499498295924134,0.0075244176493260905,,,,,,,,,,,,,,
4720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038545477965138616,0.007462744658851676,0.009643078396840591,0.004933071682335563,0.011665424475217774,0.007588801712889717,0.005104823045655545,,,,,,,,,,,,,,,,,,,,,,,,,,0.001104920817962784,0.0041145926234451595,0.004495566075050493,0.0019593240581281712,0.007494342750234621,0.00908586719439946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030532500158598585,0.0038329985904623745,0.006126809546057133,0.0018886931304901878,0.006192241503646902,0.006766456902882685,0.002694471217566541,0.007483197565373033,,,,,,,,,,,,,,
4728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003066603610624728,0.0038622364878491155,0.006112535638607046,0.0018151247914641642,0.006200507047508384,0.00674495403476341,0.0026909867510102607,0.0075955031995116285,,,,,,,,,,,,,,
4734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031006833962513363,0.003953424187084864,0.006185514719676171,0.001883931634305949,0.006203174944833988,0.006790102383473934,0.002731444265842624,0.007614327345958924,,,,,,,,,,,,,,
4740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011773359384238298,0.004189121167129538,0.005902377061927858,0.0020938573051053743,0.009238618789292831,0.00923725990814682,0.0023923341562572266,0.007776999758355348,0.0031452098923439764,0.0039011725130961706,0.006191866056936281,0.0018762407537770468,0.006242495051944386,0.006827918271304463,0.0027349196107587063,0.007627483548429875,,,,,,,,,,,,,,
4746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031559919143037494,0.0038726766307342056,0.006159920856738271,0.0018161940909393066,0.006237829150549439,0.006878030130124179,0.0026510548858971385,0.007575798510730388,,,,,,,,,,,,,,
4752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031004855174699367,0.003911913791729719,0.0061716882590833475,0.0017982323651674211,0.006234088061848873,0.006839804863081488,0.002755674261137866,0.007591291920664234,,,,,,,,,,,,,,
4758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003094846397876619,0.003937784830907819,0.006268575159115865,0.0018891320638165985,0.006271299002501363,0.006856709938052639,0.002776660722799969,0.007638140421486108,,,,,,,,,,,,,,
4764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030895761574129756,0.003970532613821534,0.006253524331164503,0.0018767655521432032,0.006288716592029866,0.00685808061651998,0.0027337018109811124,0.0077313239355975465,,,,,,,,,,,,,,
4770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003160173882280635,0.003984318331088132,0.006274125129878964,0.0018817889002121079,0.006226517465348736,0.00692303326232272,0.0028003868386905803,0.00768013547999053,,,,,,,,,,,,0.006429096202265722,0.009578610779052735,
4776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003104986621231942,0.003981946461392472,0.0062961492693301814,0.0018032853889724423,0.006296874987024469,0.006887412405989847,0.002795147490181747,0.007692782086828991,,,,,,,,,,,,,,
4782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031679623035487385,0.004000092809162,0.006278328868170457,0.001806125746108757,0.006238377665180115,0.006914238541707788,0.0027203429864758604,0.007730967340276674,,,,,,,,,,,,,,
4788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003136081927807079,0.004016198585207922,0.006327988658501877,0.001813680775009618,0.0062625929442291705,0.006933931311545836,0.0027802686355536178,0.007779716304428685,,,,,,,,,,,,,,
4794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003147667018970034,0.004045718766953375,0.006279060545336343,0.0018794835576789722,0.00638101798272306,0.0069294724105724865,0.002784268413970247,0.007777904625063154,,,,,,,,,,,,,,
4800.0,0.003213188652148573,0.003176915018414938,0.003450094313565174,0.0033688050843461684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003907590134275064,0.007601177711068919,0.009867342191437102,0.005059208763563621,0.011916491175755193,0.00771622336430163,0.005224159031950712,,0.006180998048314889,0.010554908078290891,0.009565155751648843,0.005787363273624907,0.013979007741353123,0.015468667180751931,0.008007562714430028,0.015600528638503709,,,,,,,,,,,,,,,,,0.001101592149021113,0.00420550411941566,0.004669781497443084,0.0019460688554555896,0.007799021830234784,,,,0.001192037833232082,0.004366489393240751,0.006021463845012772,0.0020759835119450146,0.009401298499001415,0.00943920876540255,0.0023931364957291913,0.007879208831389707,0.003101803776911596,0.004014491743893753,0.006373158534283271,0.0018885119139048878,0.006299337951500254,0.006908543354432707,0.0028057911064542232,0.00771630789150082,,,,,,,,0.003534866050822596,,0.00622508220566878,,,,
4806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003250683174729263,0.00403360462065884,0.006388279051565753,0.0017960066849586971,0.006390208582522661,0.006949642667869521,0.0028154358423138986,0.007798140923035239,,,,,,,,,,,,,,
4812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031074523830107222,0.004072665186700086,0.006337608218634601,0.0018738664516440022,0.006397071096499562,0.006994556772859711,0.0027322985378527903,0.007845617357568457,,,,,,,,,,,,,,
4818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031528657457745115,0.004073771459223504,0.006413296913330512,0.0018960179291924097,0.006409893811804813,0.006930002438679026,0.0028023408156432226,0.0077922625732249505,,,,,,,,,,,,,,
4824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032304901741426655,0.004086031916626845,0.006429151540216268,0.0018804834110667276,0.006356924447165204,0.007013469946515361,0.0028222045858295472,0.007902011107560896,,,,,,,,,,,,,,
4830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032044757427806226,0.004111786928541607,0.006466434237771658,0.001891004310873052,0.006430047163662006,0.007015133733687785,0.002762252301562405,0.007886255967364253,,,,,,,,,,,,,,
4836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003207703587192621,0.0041081981104214415,0.006457487003332588,0.0018051035142970444,0.0063577688678039595,0.0070515282267314666,0.002840253149616131,0.0079035369755335,,,,,,,,,,,,,,
4842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032428306587360223,0.0041074033115053735,0.006484289179542274,0.0018934907483696183,0.00643591760805079,0.007071016428585301,0.002746184958027192,0.0078401029003912,,,,,,,,,,,,,,
4848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003176830240529008,0.0041301430740357265,0.006504997735232959,0.0018808123982232642,0.006378182976948997,0.007092221079880981,0.0028278670568217756,0.007941906486113218,,,,,,,,,,,,,,
4854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032554001573093273,0.0040985050906796406,0.0065431201101742,0.0018775070806805018,0.0064434790829107245,0.007137013076514366,0.0028448087399755976,0.007948276796384945,,,,,,,,,,,,,,
