condition,subcondition,time (s),Time_min,Time_h,Mean Intensity,Protein Concentration_ng_ul,Protein Concentration_nM,Unnamed: 0,frame,x [m]_mean,y [m]_mean,u [m/s]_mean,v [m/s]_mean,data type [-]_mean,vorticity [1/s]_mean,velocity magnitude [m/s]_mean,divergence [1/s]_mean,dcev [1]_mean,shear [1/s]_mean,strain [1/s]_mean,vector direction [degrees]_mean,correlation length [m]_mean,distance [m]_mean,power [W]_mean,work [J]_mean,time (min),time (h)
NaGr-1,Rep1,0,0.0,0.0,132.8091915563269,0.1954051688574489,7.237228476201835,0.0,0.0,0.0014327406111593,0.0014100180453531,-9.037805015230058e-09,1.771248838636544e-09,1.0,2.914600152219224e-06,2.894558675182556e-08,-4.612600843053131e-06,11.732765360207344,5.4463197704196525e-06,4.603666981144395e-06,10.443142388460762,8.949927246241906e-05,0.0,2.0919711972577365e-19,2.0919711972577365e-19,0.0,0.0
NaGr-1,Rep1,20,0.3333333333333333,0.0055555555555555,132.60213489662695,0.1803179851444731,6.678443894239763,1.0,1.0,0.0014358423531721,0.0014202578876086,-5.771711789378408e-09,2.806371804468416e-09,1.0,1.120206671678546e-06,9.340938524515864e-09,-1.5174189448446545e-06,17.28603208759189,-1.6073368799565985e-07,7.492870130677873e-08,52.66653004812061,9.369972038701484e-05,1.8681877049031737e-07,1.9876249223037272e-20,2.2907336894881093e-19,0.3333333333333333,0.0055555555555555
NaGr-1,Rep1,40,0.6666666666666666,0.0111111111111111,132.32188389757457,0.1598974958224897,5.922129474907081,2.0,2.0,0.0014360255785164,0.0014195069230175,-7.0014261307589165e-09,-1.0722318082572344e-09,1.0,4.311251892915569e-07,9.741078820483182e-09,-1.682090004452896e-06,15.275207429851362,-3.831152181381015e-07,3.19069194015087e-07,-16.614602837885553,9.796886297233206e-05,3.816403468999811e-07,1.977279097541657e-20,2.488461599242275e-19,0.6666666666666666,0.0111111111111111
NaGr-1,Rep1,60,1.0,0.0166666666666666,131.8878937841191,0.1282748057781013,4.75091873252228,3.0,3.0,0.0014377198137466,0.0014195819890734,-4.364589838007009e-09,-4.241528274368326e-09,1.0,3.771817660370726e-07,9.026916451240752e-09,-1.4587306634002083e-06,19.47322995608484,-3.889923900106602e-07,-3.999856264314323e-07,-63.99397125777442,0.000102287603909,5.62178675924796e-07,1.5576247189171134e-20,2.6442240711339864e-19,1.0,0.0166666666666666
NaGr-1,Rep1,80,1.3333333333333333,0.0222222222222222,131.7658598709339,0.1193828045736662,4.421585354580259,4.0,4.0,0.0014358264496757,0.001420247240885,-5.071656227033093e-09,-8.047949934967107e-10,1.0,5.286493997963786e-08,8.435749794568222e-09,-1.6611239013277218e-06,15.09795655577143,-1.1759431539400695e-06,3.72635475130349e-07,-10.250759052932754,0.0001066398971878,7.308936718161604e-07,1.2515204208702971e-20,2.769376113221016e-19,1.3333333333333333,0.0222222222222222
NaGr-1,Rep1,100,1.6666666666666667,0.0277777777777777,131.41155087279566,0.0935660790753498,3.4654103361241084,5.0,5.0,0.0014352261396886,0.0014196908214742,-3.224456253322405e-09,1.3209886434042564e-09,1.0,-4.677448848942038e-07,7.418130532104412e-09,-1.7066177861150635e-06,20.731759122055166,-3.662876716276119e-07,-2.250792976103985e-07,22.154962042012656,0.0001110132230179,8.792562824582486e-07,8.930371270774027e-21,2.8586798259287565e-19,1.6666666666666667,0.0277777777777777
NaGr-1,Rep1,120,2.0,0.0333333333333333,131.4716789292814,0.0979473099704062,3.6276781470521087,6.0,6.0,0.0014352190418791,0.0014196671797797,-3.538164372952759e-09,-3.1399918276372146e-11,1.0,1.748087351844482e-07,7.092355401532909e-09,-1.7210250513226436e-06,7.696392435305997,-7.630491258923924e-07,3.414216288563267e-07,-2.459932181944879,0.0001153991693029,1.0211033904889069e-06,7.554498005828042e-21,2.9342248059870367e-19,2.0,0.0333333333333333
NaGr-1,Rep1,140,2.333333333333333,0.0388888888888888,131.16647891852682,0.0757089108861688,2.804033736524815,7.0,7.0,0.0014352261396886,0.0014196908214742,-3.4195069573702856e-10,-8.231338718473153e-09,1.0,8.961114728725491e-07,1.0448258980591168e-08,-1.682562641092326e-06,17.120860921963548,-2.052760821032827e-07,-2.740390190247272e-07,-80.84066193877088,0.0001197937883415,1.2300685701007302e-06,1.5214204696196852e-20,3.0863668529490053e-19,2.333333333333333,0.0388888888888888
NaGr-1,Rep1,160,2.6666666666666665,0.0444444444444444,131.31364511047326,0.0864321756072961,3.2011916891590886,8.0,8.0,0.0014352261396886,0.0014196908214742,-5.6441773683012745e-09,1.7302772267765047e-09,1.0,3.571667809285473e-07,8.398035966513616e-09,-1.6712742496568153e-06,16.00402999706564,-8.184661460198121e-07,3.681031376552375e-07,39.81815436647787,0.0001241969480858,1.3980292894310026e-06,9.14457672853055e-21,3.1778126202343106e-19,2.6666666666666665,0.0444444444444444
NaGr-1,Rep1,180,3.0,0.05,131.25720928165347,0.0823199788847564,3.0488881068428384,9.0,9.0,0.0014352261396886,0.0014196908214742,-2.080017380071657e-09,-5.051338480313127e-10,1.0,4.1015076714764587e-07,6.589414277064378e-09,-1.7063586711136026e-06,20.75552627339008,-5.720436476326214e-07,-4.256502964301714e-08,-9.169424583905448,0.0001286135070531,1.5298175749722904e-06,5.249893086531136e-21,3.2303115510996223e-19,3.0,0.05
NaGr-1,Rep1,200,3.333333333333333,0.0555555555555555,131.17883572741934,0.0766092897782932,2.8373811028997693,10.0,10.0,0.0014351531139001,0.0014204876340394,-2.026651930640273e-09,-2.129684744373796e-09,1.0,8.049897795394762e-07,7.1772640248266806e-09,-2.2987536456763027e-06,19.32445599667086,-4.630754716631768e-08,1.6872670760294142e-08,-29.31138415724948,0.0001330513822391,1.673362855468824e-06,5.819813391231038e-21,3.288509685011932e-19,3.333333333333333,0.0555555555555555
NaGr-1,Rep1,220,3.6666666666666665,0.0611111111111111,131.14899557031447,0.0744349867014557,2.7568513593132025,11.0,11.0,0.0014351531139001,0.0014204876340394,-1.4394844257249848e-09,5.122624914174012e-09,1.0,-1.1437815787013338e-06,8.450229876701606e-09,-2.0340867474117025e-06,15.651152218578614,7.382515170538714e-08,2.781501696603016e-08,71.62642025134173,0.0001375231035207,1.8423674530028563e-06,7.551195484416627e-21,3.364021639856098e-19,3.6666666666666665,0.0611111111111111
NaGr-1,Rep1,240,4.0,0.0666666666666666,130.81213754686615,0.0498898264911087,1.847771351522596,12.0,12.0,0.0014357697072352,0.0014210556539352,-4.770575127799648e-09,-6.373388281575573e-10,1.0,-2.781669884281818e-07,7.914770239182797e-09,-1.7210356638824474e-06,14.72590062214119,-1.3971083606056665e-07,3.883065342763635e-07,-12.30595713991154,0.0001420431381161,2.000662857786512e-06,6.209635423622167e-21,3.4261179940923203e-19,4.0,0.0666666666666666
NaGr-1,Rep1,260,4.333333333333333,0.0722222222222222,131.06355416282346,0.0682092984604691,2.5262703133507216,13.0,13.0,0.0014353555095703,0.0014194697029162,1.2251034132031262e-09,-2.22577591365313e-09,1.0,1.0776662391560223e-06,6.928112779188711e-09,-1.5324793916312327e-06,13.1846395269937,1.1154030188299096e-07,-2.3598166099720352e-08,-22.692796097339624,0.0001466280568202,2.139225113370286e-06,4.46504391662013e-21,3.470768433258521e-19,4.333333333333333,0.0722222222222222
NaGr-1,Rep1,280,4.666666666666667,0.0777777777777777,130.88521501231563,0.0552146160830639,2.0449857808542333,14.0,14.0,0.0014345528000605,0.0014192318372,-6.0993911607313445e-09,-1.0216890382484167e-10,1.0,-2.8533674930490666e-07,8.574578442799649e-09,-2.5159412198856696e-06,10.623697533695864,-7.366782532542462e-07,-1.8485095019125466e-07,2.4651073943461794,0.000151295816174,2.310716682226279e-06,6.423943523124021e-21,3.5350078684897614e-19,4.666666666666667,0.0777777777777777
NaGr-1,Rep1,300,5.0,0.0833333333333333,130.86940960023088,0.0540629547159392,2.002331656145913,15.0,15.0,0.0014345528000605,0.0014192318372,2.1450573341891246e-09,-1.2304976762580916e-11,1.0,7.205037127533505e-07,6.608152928901402e-09,-1.7203428872014716e-06,18.463835781452698,-3.867805679452748e-08,3.217992744274005e-07,0.2444456411705958,0.0001560657020829,2.4428797408043075e-06,3.5857105163582226e-21,3.5708649736533444e-19,5.0,0.0833333333333333
NaGr-1,Rep1,320,5.333333333333333,0.0888888888888888,130.76545547625568,0.0464883373700972,1.721790272966615,16.0,16.0,0.0014345558967176,0.0014184172578572,-2.319538552232369e-09,-1.064395371285844e-09,1.0,6.936973942999304e-07,6.765109900305989e-09,-2.153697490397279e-06,16.858019201519635,1.395671531083447e-07,7.930170181290296e-08,-17.923471223152454,0.0001609562443061,2.578181938810427e-06,3.5331660474694425e-21,3.6061966341280383e-19,5.333333333333333,0.0888888888888888
NaGr-1,Rep1,340,5.666666666666667,0.0944444444444444,130.86094968551043,0.0534465230215008,1.979500852648215,17.0,17.0,0.0014345558967176,0.0014184172578572,7.872496328902526e-10,3.931444187956372e-09,1.0,4.392867979859459e-07,7.224300334085202e-09,-2.067844983552426e-06,17.76476790520547,-6.917583326587662e-07,9.457042715640205e-08,45.312178173840586,0.0001659839702184,2.7226679454921307e-06,3.788691851224306e-21,3.644083552640281e-19,5.666666666666667,0.0944444444444444
NaGr-1,Rep1,360,6.0,0.1,130.76849474643575,0.0467097937947613,1.7299923627689395,18.0,18.0,0.0014345558967176,0.0014184172578572,3.0293332690637305e-10,3.452115557325805e-09,1.0,1.073979088632126e-07,7.494014769586045e-09,-2.19436998170554e-06,16.020664440206172,6.118676804709954e-07,1.0014501701318397e-07,45.83635584812062,0.0001711636055288,2.8725482408838523e-06,3.833859847648937e-21,3.6824221511167705e-19,6.0,0.1
NaGr-1,Rep1,380,6.333333333333333,0.1055555555555555,130.71602659457432,0.0428867018577001,1.58839636510001,19.0,19.0,0.0014344820931062,0.0014176015352451,-4.013336465424868e-09,-7.864179579316294e-09,1.0,6.755792439911581e-07,1.0727407608141052e-08,-1.8044420933578256e-06,17.393210633496842,-9.169898503862736e-07,-1.948453215478596e-07,-94.3307069173336,0.0001765058645267,3.0870963930466728e-06,7.38756443452729e-21,3.756297795462044e-19,6.333333333333333,0.1055555555555555
NaGr-1,Rep1,400,6.666666666666667,0.1111111111111111,130.78340522267223,0.047796245660419,1.7702313207562952,20.0,20.0,0.0014381745438138,0.0014169213796719,1.2469007336667372e-09,4.136993830906338e-09,1.0,2.9014936415444334e-07,7.588726703913257e-09,-2.185687712498957e-06,13.255903365874472,3.417334330295489e-07,-4.336470647725253e-07,45.97923044775148,0.0001820168605933,3.238870927124938e-06,3.476518799037828e-21,3.791062983452422e-19,6.666666666666667,0.1111111111111111
NaGr-1,Rep1,420,7.0,0.1166666666666666,130.44967042108075,0.0234786590137465,0.8695799634721197,21.0,21.0,0.0014353004617137,0.0014171897549836,8.166943225756784e-10,-4.15256050465421e-09,1.0,3.262751690467937e-07,7.814185330834768e-09,-2.0119789256185734e-06,18.410089908530946,-7.93150829657033e-07,-1.1703152550056965e-07,-47.77754981750243,0.0001876966866812,3.395154633741633e-06,3.4664440718215155e-21,3.825727424170637e-19,7.0,0.1166666666666666
NaGr-1,Rep1,440,7.333333333333333,0.1222222222222222,130.54060106108335,0.0301043201870969,1.1149748217443405,22.0,22.0,0.0014353004617137,0.0014171897549836,-4.4676821389183255e-10,1.1156812716906702e-08,1.0,2.60387703903504e-07,1.2441031956898876e-08,-2.2034091143699016e-06,16.459792995536567,3.885540687566332e-07,3.277740620999299e-07,89.87078512462799,0.0001935375752327,3.643975272879611e-06,8.264416873120947e-21,3.9083715929018464e-19,7.333333333333333,0.1222222222222222
NaGr-1,Rep1,460,7.666666666666667,0.1277777777777777,130.46213477591212,0.0243868742408102,0.9032175644744598,23.0,23.0,0.00143572826128,0.0014165251145389,2.652592869556651e-11,-1.0681036664420785e-08,1.0,1.0037272651572552e-06,1.1912403589952852e-08,-2.1510874925832427e-06,16.526643431823366,-3.8226656857519364e-07,2.2688588433356122e-07,-86.16010030191667,0.000199522640187,3.882223344678668e-06,7.129259570613096e-21,3.9796641886079784e-19,7.666666666666667,0.1277777777777778
NaGr-1,Rep1,480,8.0,0.1333333333333333,130.59721905955467,0.0342297907014756,1.2677700259806102,24.0,24.0,0.00143572826128,0.0014165251145389,-1.1772924244941388e-10,-3.717107601671805e-09,1.0,1.300945124035184e-07,7.378952100384996e-09,-1.8404938606218856e-06,13.262441390593244,-2.9698132337980294e-07,9.288472080182965e-08,-51.09459758334257,0.0002056261962806,4.029802386686368e-06,2.575505574371934e-21,4.005419244351697e-19,8.0,0.1333333333333333
NaGr-1,Rep1,500,8.333333333333334,0.1388888888888889,130.67310204737836,0.0397590046839892,1.4725557290366282,25.0,25.0,0.00143572826128,0.0014165251145389,1.1231719578653039e-09,-2.222026974167623e-09,1.0,9.454320200781144e-07,6.5141138339894795e-09,-2.055324668974926e-06,14.501661218924704,1.4887668054109758e-07,-1.0966565194470869e-07,-26.24793543268562,0.0002118103228879,4.160084663366157e-06,1.891674625220041e-21,4.024335990603898e-19,8.333333333333334,0.1388888888888889
NaGr-1,Rep1,520,8.666666666666666,0.1444444444444444,130.6058556568889,0.0348590963747428,1.291077643509027,26.0,26.0,0.0014355816823062,0.0014165831590964,-3.269832295073572e-09,7.922928260409914e-09,1.0,8.465411217673429e-07,1.0217518597805355e-08,-2.252951082268894e-06,14.317597709980268,-3.109582082373855e-07,3.189534704500848e-07,95.68090883038175,0.0002180258233629,4.364435035322265e-06,4.392431515398998e-21,4.068260305757887e-19,8.666666666666666,0.1444444444444444
NaGr-1,Rep1,540,9.0,0.15,130.32826422500804,0.0146323964173298,0.5419406080492593,27.0,27.0,0.0014355506977978,0.0014165640287904,1.3630482594961772e-09,1.490715137350097e-09,1.0,-5.3865732788729566e-08,6.602069932405082e-09,-2.3621747779243555e-06,15.870904763961184,1.840781921510517e-07,1.969833828984474e-07,20.95780809543508,0.0002242112548653,4.496476433970367e-06,1.734105108155489e-21,4.0856013568394417e-19,9.0,0.15
NaGr-1,Rep1,560,9.333333333333334,0.1555555555555555,130.32111242007443,0.0141112801437985,0.5226400053258828,28.0,28.0,0.0014355506977978,0.0014165640287904,-4.483076570523557e-09,-4.146795817429788e-09,1.0,-8.075933788489063e-07,8.329165143568469e-09,-2.0446652968879328e-06,12.890997219753704,-4.004697044685817e-07,-6.22683353489772e-08,-69.77456488828956,0.0002302935317259,4.663059736841735e-06,2.6161910855451375e-21,4.111763267694893e-19,9.333333333333334,0.1555555555555555
NaGr-1,Rep1,580,9.666666666666666,0.1611111111111111,130.38137874991014,0.0185025863266359,0.6852809750605786,29.0,29.0,0.0014355506977978,0.0014165640287904,1.5403365596399955e-09,2.861365972301061e-09,1.0,5.078312239669093e-07,6.761635116746719e-09,-2.1381929148552933e-06,15.49235401296824,4.9012329043103e-07,4.297835036612351e-07,35.42931053732968,0.0002361877053392,4.7982924391766695e-06,1.639150701085316e-21,4.128154774705746e-19,9.666666666666666,0.1611111111111111
NaGr-1,Rep1,600,10.0,0.1666666666666666,130.29434280926452,0.0121607124257678,0.4503967565099458,30.0,30.0,0.0014355506977978,0.0014165640287904,-2.8123079565458917e-10,-2.675102293748433e-09,1.0,-3.8500953184788313e-07,6.956462808833924e-09,-2.0590856280134647e-06,16.281040416081158,2.6056637680875103e-08,-3.5810751547925045e-08,-35.12238478524143,0.000241800144365,4.937421695353347e-06,1.6553651934334473e-21,4.144708426640082e-19,10.0,0.1666666666666666
NaGr-1,Rep1,620,10.333333333333334,0.1722222222222222,130.49116504625297,0.0265021649177903,0.9815616636219032,31.0,31.0,0.0014355506977978,0.0014165640287904,-6.774260403011909e-11,-5.3084500471306145e-09,1.0,-6.109462697335221e-07,8.123506482400212e-09,-1.6801088052292877e-06,19.917257803402965,6.424723164760764e-07,-2.2252302842767054e-07,-63.59649041077389,0.000247028241642,5.099891825001351e-06,2.1628372677568837e-21,4.1663367993176504e-19,10.333333333333334,0.1722222222222222
NaGr-1,Rep1,640,10.666666666666666,0.1777777777777777,130.5113211305273,0.0279708380182919,1.0359569636404444,32.0,32.0,0.0014362897582566,0.0014169801070042,-3.971117027410011e-09,8.084882931737056e-09,1.0,-2.148745726194859e-06,1.1494384261508616e-08,-2.055167961574441e-06,19.10099101166384,1.2799275444299435e-06,2.7303309043707534e-07,92.03869090978776,0.0002517640459469,5.329779510231524e-06,4.168828224543135e-21,4.208025081563081e-19,10.666666666666666,0.1777777777777777
NaGr-1,Rep1,660,11.0,0.1833333333333333,130.3005985809423,0.012616539235231,0.4672792309345368,33.0,33.0,0.0014355158243054,0.0014173670739798,-2.705817481934069e-09,-1.144861062778176e-08,1.0,-2.4703280522222458e-06,1.4037173236735805e-08,-1.670986045507281e-06,16.524831930389123,1.771351439720646e-06,-5.35809638470198e-07,-88.86880690204733,0.0002558973122295,5.6105229749662406e-06,6.018078748145417e-21,4.2682058690445364e-19,11.0,0.1833333333333333
NaGr-1,Rep1,680,11.333333333333334,0.1888888888888888,130.44579602376325,0.0231963510493899,0.8591241129403784,34.0,34.0,0.0014362553824228,0.0014177840137649,-5.017545443275717e-09,1.4157807507298461e-08,1.0,-3.596486856315287e-06,1.8332560702471523e-08,-1.6878849392230817e-06,19.148812908069964,2.7777638650773854e-06,-5.062381623578867e-08,91.31231949772156,0.0002593188799151,5.977174189015671e-06,9.995579666584176e-21,4.368161665710377e-19,11.333333333333334,0.1888888888888889
NaGr-1,Rep1,700,11.666666666666666,0.1944444444444444,130.2153448301405,0.0064045245990884,0.2372046147810635,35.0,35.0,0.0014355158243054,0.0014173670739798,-7.239817353744686e-09,-4.880056733365158e-09,1.0,-5.276473533440917e-06,1.6998395328094776e-08,-1.1519170452278962e-06,17.0490138562048,3.862060865961463e-06,-6.373642565482122e-07,-34.54757032331644,0.0002619243350262,6.317142095577566e-06,8.423530375931111e-21,4.452396969469688e-19,11.666666666666666,0.1944444444444444
NaGr-1,Rep1,720,12.0,0.2,130.46921031102175,0.0249024331135432,0.9223123375386706,36.0,36.0,0.0014355158243054,0.0014173670739798,-1.0175054140618306e-08,-7.242277889478008e-09,1.0,-7.291830000791879e-06,2.403442726312217e-08,-6.911724206751907e-07,22.74593673970692,5.587027587331407e-06,-8.902305215468505e-07,-38.91581383207669,0.0002636179978304,6.79783064084001e-06,1.6624455737286563e-20,4.618641526842554e-19,12.0,0.2
NaGr-1,Rep1,740,12.333333333333334,0.2055555555555555,130.47486250855292,0.0253142804922186,0.9375659441562618,37.0,37.0,0.0014359843141178,0.0014180550820699,-1.8382773347201416e-08,2.3295857174747644e-09,1.0,-1.1823250820917269e-05,3.6455700928139584e-08,8.387752511540431e-08,14.810341345322968,7.399355438686397e-06,-1.048454495411238e-06,9.453437587131756,0.0002643164003595,7.526944659402802e-06,3.804632197260987e-20,4.999104746568653e-19,12.333333333333334,0.2055555555555555
NaGr-1,Rep1,760,12.666666666666666,0.2111111111111111,130.18068815134566,0.0038792656645671,0.1436765060950904,38.0,38.0,0.0014367247265832,0.0014184728032892,-3.25492028216888e-08,-2.400074599488632e-09,1.0,-1.6809033445207142e-05,5.5662660063687565e-08,1.470862797061173e-06,15.8551284924413,1.072766228509735e-05,-1.466488261322416e-06,-5.674964274307215,0.0002639520174787,8.640197860676552e-06,8.894221442569736e-20,5.888526890825627e-19,12.666666666666666,0.2111111111111111
NaGr-1,Rep1,780,13.0,0.2166666666666666,130.33556856958964,0.0151646274924628,0.5616528700912227,39.0,39.0,0.0014367247265832,0.0014184728032892,-5.062232132143512e-08,-6.5226385454798365e-09,1.0,-2.369736673316966e-05,8.672240509068156e-08,3.060608501184582e-06,14.44331044710679,1.331294371672914e-05,-8.261024820678974e-07,-10.751749301823274,0.0002624763362507,1.0374645962490182e-05,2.1832944582130663e-19,8.071821349038693e-19,13.0,0.2166666666666666
NaGr-1,Rep1,800,13.333333333333334,0.2222222222222222,130.26738828528426,0.010196671009397,0.3776544818295235,40.0,40.0,0.0014367247265832,0.0014184728032892,-7.620509198533442e-08,-1.9648502399698585e-08,1.0,-3.473596574267405e-05,1.2643508113010808e-07,5.333589882036375e-06,14.734529167432107,1.9590101888647103e-05,-2.531515066705794e-06,-21.0343821903418,0.0002598619165204,1.2903347585092344e-05,4.734563051810303e-19,1.2806384400848997e-18,13.333333333333334,0.2222222222222222
NaGr-1,Rep1,820,13.666666666666666,0.2277777777777777,130.45773746390216,0.0240664640968741,0.8913505221065066,41.0,41.0,0.0014367247265832,0.0014184728032892,-1.0654748312583917e-07,-1.5804789490301098e-08,1.0,-4.258269432082794e-05,1.7308336108174077e-07,7.566393603905369e-06,15.86521334373055,2.328501439621832e-05,-2.5989842246203665e-06,-12.841743507088893,0.0002561045578984,1.6365014806727154e-05,9.134946759227132e-19,2.194133116007613e-18,13.666666666666666,0.2277777777777777
NaGr-1,Rep1,840,14.0,0.2333333333333333,130.4103173867215,0.0206112001263978,0.76337778245923,42.0,42.0,0.0014346805405497,0.0014186033387167,-1.4381238010176994e-07,-3.5503531662758644e-08,1.0,-4.5103116116371365e-05,2.3445145083376122e-07,9.949262083681792e-06,20.60939586680581,2.2119589593783144e-05,-2.91161700970455e-06,-16.207664043743517,0.0002512222131699,2.1054043823402378e-05,1.7418861672118403e-18,3.9360192832194534e-18,14.0,0.2333333333333333
NaGr-1,Rep1,860,14.333333333333334,0.2388888888888889,130.12744907068787,0.0,0.0,43.0,43.0,0.0014276570591715,0.0014212801104119,-1.761458288719299e-07,-3.418054866851757e-08,1.0,-5.676777878658694e-05,2.982465828690848e-07,2.4012607698102705e-05,18.801245752415447,1.0332103396372113e-06,-5.26025378864153e-06,-14.956614130688434,0.0002452598345208,2.7018975480784075e-05,2.957522701040612e-18,6.893541984260066e-18,14.333333333333334,0.2388888888888889
NaGr-1,Rep1,880,14.666666666666666,0.2444444444444444,130.1421120815242,0.0010684202990312,0.0395711221864019,44.0,44.0,0.0014099931590672,0.0014325409787111,-2.058191754178893e-07,-5.0075428163186655e-08,1.0,-0.0001308355368381,3.618909824707568e-07,3.833865229428789e-05,14.625816451688957,8.504954711009791e-07,-3.543792069931145e-05,-15.98111159749093,0.0002382826652582,3.425679513019921e-05,4.6131823367070494e-18,1.1506724320967113e-17,14.666666666666666,0.2444444444444444
NaGr-1,Rep1,900,15.0,0.25,130.14275077271208,0.0011149585330647,0.0412947604839075,45.0,45.0,0.0014108133122649,0.001440548824228,-2.048121086751307e-07,-6.349247441562249e-08,1.0,-0.0001727288112421,4.004037251770553e-07,1.6556850745082104e-05,10.856971342632043,-3.3668452503512074e-05,-4.008192019568279e-05,-13.851331223884872,0.0002303774327896,4.226486963374031e-05,6.04152177978477e-18,1.7548246100751878e-17,15.0,0.25
NaGr-1,Rep1,920,15.333333333333334,0.2555555555555555,130.4614933412054,0.0243401361002737,0.9014865222323464,46.0,46.0,0.0014080511846329,0.001434336743071,-2.1763310003780882e-07,-6.89931999150607e-08,1.0,-0.0003434490174229,4.176239157237549e-07,0.0001477836691806,14.457783064028854,4.675627544659604e-05,-5.086723230767719e-05,-19.61716803809881,0.0002216482202949,5.061734794821541e-05,7.100226789377239e-18,2.464847289012912e-17,15.333333333333334,0.2555555555555556
NaGr-1,Rep1,940,15.666666666666666,0.2611111111111111,130.37079919252753,0.017731706867532,0.656729883982706,47.0,47.0,0.0014048957454636,0.0014417584688948,-2.1356726269043338e-07,-9.669301194937957e-08,1.0,-0.0003115655910767,4.224452693188997e-07,8.052116385993953e-05,6.954486150766794,6.42587547597313e-05,-0.0001284041381814,-16.394534757035704,0.0002122148354262,5.906625333459341e-05,7.925367610033828e-18,3.257384050016295e-17,15.666666666666666,0.2611111111111111
NaGr-1,Rep1,960,16.0,0.2666666666666666,130.44957439792108,0.0234716622861226,0.8693208254119611,48.0,48.0,0.0014347271005967,0.0014449401093308,-1.823303880641405e-07,-5.723722916233835e-08,1.0,-0.0002642229176527,3.684976891022073e-07,0.0001292659301587,7.423417685229319,1.796955896783665e-05,-4.466522461814345e-05,-2.9326237393384407,0.0002022075733742,6.643620711663755e-05,6.642089117200346e-18,3.92159296173633e-17,16.0,0.2666666666666666
NaGr-1,Rep1,980,16.333333333333332,0.2722222222222222,130.41041505599247,0.0206183167979245,0.7636413628861192,49.0,49.0,0.0014547574937747,0.0014329754376899,-1.4306105148825725e-07,-7.095742351870887e-08,1.0,-0.00020161599072,3.376779659452085e-07,8.141409426365663e-05,4.652332795698198,-1.6614280839037163e-05,-6.44363288871982e-05,-10.11536513374376,0.0001917660655097,7.318976643554171e-05,6.201431146641017e-18,4.541736076400431e-17,16.333333333333332,0.2722222222222222
NaGr-1,Rep1,1000,16.666666666666668,0.2777777777777778,130.18443140846222,0.0041520180980514,0.1537784480759967,50.0,50.0,0.0014203614363535,0.0014270499682272,-9.116183242258285e-08,-3.761734755189555e-08,1.0,-6.600926513255869e-05,3.026071974431476e-07,6.115159857185798e-05,3.28686421028169,-2.3614937128321603e-05,9.197119130342487e-05,-0.0330111416865613,0.000181032919384,7.924191038440467e-05,5.5882186762778004e-18,5.1005579440282113e-17,16.666666666666668,0.2777777777777778
NaGr-1,Rep1,1020,17.0,0.2833333333333333,130.25397906256157,0.0092196079825015,0.3414669623148825,51.0,51.0,0.0014402606818403,0.0014488025536448,-1.114444706600349e-07,-1.3596672447699903e-08,1.0,-0.0001357331206591,3.3426763592992734e-07,1.9812728307673192e-05,3.228671843718245,2.153547268407737e-05,-3.758040121342493e-05,0.2832109866237322,0.0001701485721089,8.592726310300323e-05,7.71901771700202e-18,5.872459715728413e-17,17.0,0.2833333333333333
NaGr-1,Rep1,1040,17.333333333333332,0.2888888888888888,130.40676233499792,0.0203521612790584,0.7537837510762699,52.0,52.0,0.0014319456045099,0.0014492279842232,-9.280399819740466e-08,-2.2569788410219596e-08,1.0,-0.0001365579772567,3.4487167689215337e-07,-3.122464437062226e-05,2.0591699104034227,3.87293043649181e-05,-8.686585082152566e-05,-15.870567553234986,0.000159249852456,9.282469664084628e-05,9.379657403910897e-18,6.810425456119502e-17,17.333333333333332,0.2888888888888888
NaGr-1,Rep1,1060,17.666666666666668,0.2944444444444444,130.30404883024588,0.0128679416541341,0.4765904316346336,53.0,53.0,0.0013881745580632,0.0014709194475458,-9.70415690212678e-08,2.7077784642603564e-08,1.0,-0.0001005427336809,4.092772485624972e-07,-5.038888772701278e-05,1.022192679141319,9.887692744687752e-06,-5.930961773437415e-05,-4.66438940593661,0.0001484686866522,0.000101010241612,1.5198315944847608e-17,8.330257050604262e-17,17.666666666666668,0.2944444444444444
NaGr-1,Rep1,1080,18.0,0.3,130.48972799108026,0.0263974538912146,0.9776834774524444,54.0,54.0,0.0014037886218156,0.0014455767857591,-4.049558071310308e-08,-1.8806907426340287e-08,1.0,-0.0001497757843908,3.449438549971041e-07,-7.277084701427259e-05,0.5386170800612557,-2.115958112895405e-05,-4.4252613669128645e-05,-19.69318114008944,0.0001379236477526,0.000107909118712,1.2509770763889914e-17,9.581234126993255e-17,18.0,0.3
NaGr-1,Rep1,1100,18.33333333333333,0.3055555555555556,130.46605252082742,0.0246723407279221,0.9137903973304732,55.0,55.0,0.0013813200450146,0.0014530510554627,-6.853107972132017e-08,2.72543776922002e-08,1.0,2.900436927564546e-05,3.8535415362590507e-07,-0.0001975533213635,0.6895213748530304,-8.080595773475911e-06,-9.983557536630184e-05,-1.5110957668755307,0.0001277210008058,0.0001156162017845,1.820645779532666e-17,1.140187990652592e-16,18.33333333333333,0.3055555555555555
