condition,subcondition,time (s),Time_min,Time_h,Mean Intensity,Protein Concentration_ng_ul,Protein Concentration_nM,Unnamed: 0,frame,x [m]_mean,y [m]_mean,u [m/s]_mean,v [m/s]_mean,data type [-]_mean,vorticity [1/s]_mean,velocity magnitude [m/s]_mean,divergence [1/s]_mean,dcev [1]_mean,shear [1/s]_mean,strain [1/s]_mean,vector direction [degrees]_mean,correlation length [m]_mean,distance [m]_mean,power [W]_mean,work [J]_mean,time (min),time (h)
DiPu-2,Rep1,100,1.6666666666666667,0.0277777777777777,128.44448409076142,0.104534206318565,3.8716372710579776,5.0,5.0,0.0015896093835074,0.0013927069238203,4.057879771321919e-09,1.184611910356754e-09,1.0,4.752321866799557e-06,1.1417598581095711e-08,1.4246967961963485e-06,14.425895248724713,-2.237519620114616e-06,4.327151109288187e-06,11.089737654184564,0.0002820302685542,1.7605181214832095e-06,3.277842590176842e-21,5.177419284365701e-20,1.6666666666666667,0.0277777777777777
DiPu-3,Rep1,100,1.6666666666666667,0.0277777777777777,129.22114631666628,0.13008487033815,4.817958160672248,5.0,5.0,0.0013988727332396,0.0013455009734482,-5.203270340788415e-08,-1.6230045848263664e-08,1.0,8.622792543720715e-07,5.6521841706248336e-08,8.175647596170947e-06,21.958893082115846,8.47855047891422e-06,2.256700787664705e-06,-113.3817466930426,0.0003996129013606,5.671939591595909e-06,4.001138666801722e-20,2.8207695172625547e-19,1.6666666666666667,0.0277777777777777
TiLa-1,Rep1,100,1.6666666666666667,0.0277777777777777,128.93923288611538,0.0920753444648854,3.410197943143885,5.0,5.0,0.0014052962328992,0.0013972432281989,-4.516120508328741e-09,-2.823069756189082e-09,1.0,6.16622752581647e-08,7.23437166206119e-09,-7.775673847163278e-07,20.22655767013764,-1.4393558232793236e-06,-7.99796722344012e-08,-55.01495128791446,0.0001801225750216,7.559812107700669e-07,3.226230072135032e-21,7.681317378650382e-20,1.6666666666666667,0.0277777777777777
TiLa-2,Rep1,100,1.6666666666666667,0.0277777777777777,129.26117319787912,0.0824936517067946,3.055320433584967,5.0,5.0,0.0014640027920976,0.0013996398373493,8.207759163611667e-10,-4.557176562754628e-09,1.0,-5.178863447561968e-08,6.914155474009836e-09,-1.2684615992484046e-06,14.000019479256377,2.115607064921131e-07,3.835343475579076e-07,-58.129596082301966,0.0001239544519376,7.323379497458302e-07,6.2227738605619565e-21,4.463407325696399e-20,1.6666666666666667,0.0277777777777777
TiLa-3,Rep1,100,1.6666666666666667,0.0277777777777777,129.3923757730802,0.0774199433274951,2.867405308425731,5.0,5.0,0.0014350857033789,0.0013639030311695,-1.6861088953776851e-09,4.129165674296224e-09,1.0,-2.3962244618344225e-07,7.167561109436257e-09,-8.13657508551983e-07,14.880956035056284,6.343296785660017e-07,-2.010477347732461e-07,67.56006298966544,0.0001619727986364,6.904951111978304e-07,3.9164143394181095e-21,2.2044896586050103e-20,1.6666666666666667,0.0277777777777777
DiPu-1,Rep1,120,2.0,0.0333333333333333,128.1089266606035,0.0976462374764022,3.616527313940821,6.0,6.0,0.0013864755148971,0.0013829614511267,-3.08655719458817e-08,-2.4481601331487407e-09,1.0,2.347523808604954e-06,3.4518430268447455e-08,8.506518017632343e-06,12.012325042936435,2.7421754998335e-06,1.5881833458951962e-06,-2.4631946388478965,0.0002670659455763,4.51802422827617e-06,3.3411428547427384e-20,3.1584854614696454e-19,2.0,0.0333333333333333
DiPu-2,Rep1,120,2.0,0.0333333333333333,128.66493885650317,0.1205976430414734,4.466579371906448,6.0,6.0,0.0015925610978178,0.0013939921945047,5.459822732587014e-09,-5.496830816764112e-09,1.0,1.3977590248786072e-06,1.112012010855792e-08,2.606054230597318e-06,14.912336818641762,7.193903617593104e-07,4.496022631468371e-06,-32.20872064099129,0.0002783754419259,1.982920523654368e-06,3.1914431516641305e-21,5.496563599532114e-20,2.0,0.0333333333333333
DiPu-3,Rep1,120,2.0,0.0333333333333333,129.12509731630962,0.1230862598325588,4.558750364168844,6.0,6.0,0.0013981643991383,0.0013450833468533,-3.3352943525210885e-08,-1.9622984005955854e-08,1.0,6.213177934831661e-07,4.1034669576244846e-08,8.289382272547638e-06,21.17682713821025,7.787195958339369e-06,3.039208385004987e-06,-132.56961131461742,0.0003949655330762,6.492632983120807e-06,2.1588053242160846e-20,3.0366500496841644e-19,2.0,0.0333333333333333
TiLa-1,Rep1,120,2.0,0.0333333333333333,128.91377640938794,0.090220458263067,3.341498454187644,6.0,6.0,0.0014066536177052,0.0013971666784924,-2.262452343674935e-09,-7.382223516899697e-09,1.0,7.424570274290228e-07,8.930704201140372e-09,-1.0633751758299687e-06,20.912961993111026,-6.853849646635122e-08,-7.449958744663843e-08,-95.82916597323292,0.0001869814101018,9.345952947928744e-07,4.562517513770749e-21,8.137569130027457e-20,2.0,0.0333333333333333
TiLa-2,Rep1,120,2.0,0.0333333333333333,129.18510068168152,0.07695062773913,2.850023249597399,6.0,6.0,0.0014642090821043,0.0014006102172789,2.8135949720211993e-09,2.4488161649196047e-09,1.0,-9.322249426206772e-08,6.490049623839105e-09,-6.81403098440928e-07,19.437004962492487,-2.4919299721816534e-07,2.2119906585214505e-07,29.780960126302816,0.0001247534779531,8.621389422226123e-07,5.412784124374488e-21,5.004685738133848e-20,2.0,0.0333333333333333
